Row ID,Order ID,Order Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Region_Lat,Region_Lon,distance,base_days,lead_time_days,Ship Date
8337,US-2024-103828-CHO-MIL-31000,13-08-2025,Same Day,103828,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,0.940965788,5,18-08-2025
8338,US-2024-128363-CHO-NUT-13000,13-08-2025,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,6.945488403,9,22-08-2025
8339,US-2024-105921-CHO-MIL-31000,14-08-2025,Standard Class,105921,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,6.850477088,12,26-08-2025
8340,US-2024-169264-CHO-SCR-58000,14-08-2025,Second Class,169264,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.570143723,6,20-08-2025
8341,US-2024-169264-CHO-NUT-13000,14-08-2025,Second Class,169264,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.643155384,7,21-08-2025
8342,US-2024-138548-CHO-TRI-54000,15-08-2025,Standard Class,138548,United States,Plainfield,New Jersey,7060,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,7.217956457,9,24-08-2025
8343,US-2024-144883-CHO-SCR-58000,15-08-2025,Standard Class,144883,United States,Roseville,Minnesota,55113,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20,8.8,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.719191254,7,22-08-2025
8344,US-2024-117723-CHO-TRI-54000,15-08-2025,Second Class,117723,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,3.935516462,7,22-08-2025
8345,US-2024-122987-CHO-NUT-13000,16-08-2025,Same Day,122987,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,0.968072503,3,19-08-2025
8346,US-2024-122987-CHO-NUT-13000,16-08-2025,Same Day,122987,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,0.752986193,5,21-08-2025
8347,US-2024-133102-CHO-SCR-58000,17-08-2025,Standard Class,133102,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,8.244650416,12,29-08-2025
8348,US-2024-118892-CHO-TRI-54000,17-08-2025,Second Class,118892,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,3.065650998,6,23-08-2025
8349,US-2024-111423-CHO-TRI-54000,17-08-2025,First Class,111423,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,1.935718925,4,21-08-2025
8350,US-2024-133102-CHO-FUD-51000,17-08-2025,Standard Class,133102,United States,Houston,Texas,77095,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,7.586484535,11,28-08-2025
8351,US-2024-166093-CHO-SCR-58000,17-08-2025,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,8.320130735,9,26-08-2025
8352,US-2024-133102-CHO-SCR-58000,17-08-2025,Standard Class,133102,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.197094614,8,25-08-2025
8353,US-2024-133102-CHO-MIL-31000,17-08-2025,Standard Class,133102,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,8.409755543,11,28-08-2025
8354,US-2024-166093-CHO-MIL-31000,17-08-2025,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.193603747,12,29-08-2025
8355,US-2024-151211-CHO-SCR-58000,17-08-2025,Standard Class,151211,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,5.789255882,10,27-08-2025
8356,US-2024-111423-CHO-NUT-13000,17-08-2025,First Class,111423,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,1.634510433,5,22-08-2025
8357,US-2024-166093-CHO-TRI-54000,17-08-2025,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30,8,19.6,10.4,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,6.127718207,12,29-08-2025
8358,US-2024-166093-CHO-SCR-58000,17-08-2025,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,7.123436137,10,27-08-2025
8359,US-2024-166093-CHO-SCR-58000,17-08-2025,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.20674272,7,24-08-2025
8360,US-2024-166093-CHO-MIL-31000,17-08-2025,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,5.634144634,11,28-08-2025
8361,US-2024-133102-CHO-FUD-51000,17-08-2025,Standard Class,133102,United States,Houston,Texas,77095,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,8.250772174,10,27-08-2025
8362,US-2024-151211-CHO-NUT-13000,17-08-2025,Standard Class,151211,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,5.530415963,10,27-08-2025
8363,US-2024-166093-CHO-MIL-31000,17-08-2025,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,5.933585078,10,27-08-2025
8364,US-2024-117947-CHO-MIL-31000,18-08-2025,Second Class,117947,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,3.906741211,6,24-08-2025
8365,US-2024-117947-CHO-FUD-51000,18-08-2025,Second Class,117947,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,4.034241776,9,27-08-2025
8366,US-2024-119809-CHO-TRI-54000,18-08-2025,Standard Class,119809,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,8.054441918,14,01-09-2025
8367,US-2024-117947-CHO-NUT-13000,18-08-2025,Second Class,117947,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,3.894664853,9,27-08-2025
8368,US-2024-163069-CHO-TRI-54000,18-08-2025,Second Class,163069,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,4.579729242,7,25-08-2025
8369,US-2024-112809-CHO-MIL-31000,18-08-2025,Standard Class,112809,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,7.473385228,9,27-08-2025
8370,US-2024-112809-CHO-FUD-51000,18-08-2025,Standard Class,112809,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.452398958,8,26-08-2025
8371,US-2024-117947-CHO-NUT-13000,18-08-2025,Second Class,117947,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,3.312662877,7,25-08-2025
8372,US-2024-119809-CHO-TRI-54000,18-08-2025,Standard Class,119809,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,6.748134902,13,31-08-2025
8373,US-2024-122028-CHO-FUD-51000,18-08-2025,Standard Class,122028,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,6.587557572,12,30-08-2025
8374,US-2024-151358-CHO-TRI-54000,18-08-2025,Standard Class,151358,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.974177079,14,01-09-2025
8375,US-2024-112809-CHO-MIL-31000,18-08-2025,Standard Class,112809,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,7.322948559,10,28-08-2025
8376,US-2024-119809-CHO-MIL-31000,18-08-2025,Standard Class,119809,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,6.552532324,12,30-08-2025
8377,US-2024-121027-CHO-NUT-13000,18-08-2025,Standard Class,121027,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.683041134,6,24-08-2025
8378,US-2024-121027-CHO-TRI-54000,18-08-2025,Standard Class,121027,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,5.907348409,10,28-08-2025
8379,US-2024-162936-CHO-TRI-54000,18-08-2025,Standard Class,162936,United States,New Bedford,Massachusetts,2740,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,7.302004074,8,26-08-2025
8380,US-2024-117947-CHO-MIL-31000,18-08-2025,Second Class,117947,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,3.84687761,6,24-08-2025
8381,US-2024-100398-CHO-MIL-31000,19-08-2025,Standard Class,100398,United States,Salt Lake City,Utah,84106,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.059710035,11,30-08-2025
8382,US-2024-101728-CHO-SCR-58000,19-08-2025,Standard Class,101728,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.682709741,9,28-08-2025
8383,US-2024-132339-CHO-TRI-54000,19-08-2025,Standard Class,132339,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,7.651625009,10,29-08-2025
8384,US-2024-115777-CHO-NUT-13000,19-08-2025,Standard Class,115777,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,8.410154963,13,01-09-2025
8385,CA-2024-132339-CHO-TRI-54000,19-08-2025,Standard Class,132339,Canada,Montreal,Quebec,H1B,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,6.031758027,7,26-08-2025
8386,CA-2024-115777-CHO-NUT-13000,19-08-2025,Standard Class,115777,Canada,Montreal,Quebec,H1B,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,6.966056903,11,30-08-2025
8387,US-2024-111241-CHO-FUD-51000,20-08-2025,Second Class,111241,United States,Fresno,California,93727,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.951054658,6,26-08-2025
8388,US-2024-105326-CHO-MIL-31000,20-08-2025,Standard Class,105326,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,6.332966962,12,01-09-2025
8389,US-2024-137344-CHO-SCR-58000,20-08-2025,Same Day,137344,United States,Franklin,Massachusetts,2038,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,0.595046345,4,24-08-2025
8390,US-2024-119011-CHO-FUD-51000,20-08-2025,Standard Class,119011,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.360782801,8,28-08-2025
8391,US-2024-119011-CHO-TRI-54000,20-08-2025,Standard Class,119011,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.42406001,13,02-09-2025
8392,US-2024-119011-CHO-NUT-13000,20-08-2025,Standard Class,119011,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.358527093,6,26-08-2025
8393,US-2024-114356-CHO-NUT-13000,20-08-2025,Standard Class,114356,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,8.836941741,13,02-09-2025
8394,US-2024-155705-CHO-NUT-13000,21-08-2025,Second Class,155705,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,4.431325304,8,29-08-2025
8395,US-2024-121489-CHO-TRI-54000,21-08-2025,Second Class,121489,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,4.576319576,10,31-08-2025
8396,US-2024-109253-CHO-SCR-58000,21-08-2025,First Class,109253,United States,Oakland,California,94601,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,2.408208722,3,24-08-2025
8397,US-2024-117646-CHO-MIL-31000,21-08-2025,Standard Class,117646,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.358916144,11,01-09-2025
8398,US-2024-112956-OTH-GUM-21000,21-08-2025,Standard Class,112956,United States,Columbia,Maryland,21044,Other,Atlantic,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,39,-76,785.2031668,6.799651124,8,29-08-2025
8399,US-2024-112956-CHO-NUT-13000,21-08-2025,Standard Class,112956,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,8.433493519,13,03-09-2025
8400,US-2024-109253-CHO-SCR-58000,21-08-2025,First Class,109253,United States,Oakland,California,94601,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,2.913671335,5,26-08-2025
8401,US-2024-109253-CHO-NUT-13000,21-08-2025,First Class,109253,United States,Oakland,California,94601,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,1.998072346,4,25-08-2025
8402,US-2024-109253-CHO-TRI-54000,21-08-2025,First Class,109253,United States,Oakland,California,94601,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,2.863070098,9,30-08-2025
8403,US-2024-109253-CHO-SCR-58000,21-08-2025,First Class,109253,United States,Oakland,California,94601,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,2.16666582,2,23-08-2025
8404,US-2024-102183-CHO-FUD-51000,21-08-2025,Standard Class,102183,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,7.153536748,10,31-08-2025
8405,US-2024-102183-CHO-SCR-58000,21-08-2025,Standard Class,102183,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,6.817930932,12,02-09-2025
8406,US-2024-126956-CHO-MIL-31000,21-08-2025,Standard Class,126956,United States,Lakeville,Minnesota,55044,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,5.837151046,8,29-08-2025
8407,US-2024-126956-CHO-TRI-54000,21-08-2025,Standard Class,126956,United States,Lakeville,Minnesota,55044,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,5.014878643,7,28-08-2025
8408,US-2024-109253-CHO-MIL-31000,21-08-2025,First Class,109253,United States,Oakland,California,94601,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,1.483012454,7,28-08-2025
8409,US-2024-112956-CHO-TRI-54000,21-08-2025,Standard Class,112956,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,7.038892686,7,28-08-2025
8410,US-2024-117646-CHO-MIL-31000,21-08-2025,Standard Class,117646,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,6.519839809,12,02-09-2025
8411,US-2024-144750-CHO-MIL-31000,21-08-2025,Same Day,144750,United States,Chandler,Arizona,85224,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,0.448485228,5,26-08-2025
8412,US-2024-121489-CHO-MIL-31000,21-08-2025,Second Class,121489,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,4.961296439,10,31-08-2025
8413,US-2024-117646-CHO-MIL-31000,21-08-2025,Standard Class,117646,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,6.401089483,12,02-09-2025
8414,US-2024-126956-CHO-NUT-13000,21-08-2025,Standard Class,126956,United States,Lakeville,Minnesota,55044,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,6.808731757,8,29-08-2025
8415,US-2024-121489-CHO-MIL-31000,21-08-2025,Second Class,121489,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,3.267031103,10,31-08-2025
8416,US-2024-109253-CHO-SCR-58000,21-08-2025,First Class,109253,United States,Oakland,California,94601,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,1.095915465,3,24-08-2025
8417,US-2024-131037-CHO-SCR-58000,22-08-2025,First Class,131037,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,2.550819029,5,27-08-2025
8418,US-2024-132381-CHO-FUD-51000,22-08-2025,First Class,132381,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,2.14136635,6,28-08-2025
